0,0.0036867290208023864
1,0.0034393670421662683
2,0.0034508331138640076
3,0.0033850042403131236
4,0.004426534132036064
5,0.004393397865598635
6,0.003703923159232043
7,0.003710946509112524
8,0.004949910638713722
9,0.003594349161627149
10,0.003882769918291159
11,0.004087780485946499
12,0.003897102218048166
13,0.004119571902293909
14,0.0039045469490450167
15,0.003693789763287836
16,0.004625476372677138
17,0.0040065433745935615
18,0.004070729458084675
19,0.004268964427748213
20,0.0036651178343263236
21,0.0037708213867480257
22,0.0035179918473354763
23,0.00400241271332005
24,0.004178697105820658
25,0.003964762045553559
26,0.0037299782269859453
27,0.004334622032401963
28,0.004061015828293824
29,0.00418411774985134
30,0.003566392578458225
31,0.003455715768167508
32,0.0039888675630953595
33,0.0036856816551797274
34,0.003606400264025746
35,0.004550115035057124
36,0.003867955365735295
37,0.004334622032401963
38,0.0037422022546539954
39,0.0030069621055142195
40,0.004117471415154814
41,0.0036550727644356967
42,0.003858788338807639
43,0.0036709520745235036
44,0.004974801980690018
45,0.004058473917933386
46,0.004748828406453891
47,0.0040807269900899204
48,0.0036719862719862746
49,0.004054506078058206
50,0.0036719862719862746
51,0.003384279039105302
52,0.003959689570983013
53,0.0035584225703916795
54,0.004327154070783413
55,0.004371111873042376
56,0.004444769134827058
57,0.0040136422550515125
58,0.004055065145123062
59,0.003779430547480741
60,0.004520513715590932
61,0.0036416101015521885
62,0.004233726059208681
63,0.0041235746916248855
64,0.0036211138192798332
65,0.004194737746571713
66,0.004170051173622596
67,0.0037104495974187085
68,0.003867955365735295
69,0.00408142564793143
70,0.0041918328008096325
71,0.0039026447710810708
72,0.00434158823743765
73,0.003993144771909246
74,0.0032892811592618557
75,0.004087780485946499
76,0.0036904595025251397
77,0.003919031924919953
78,0.003634218043194886
79,0.004134348068421435
80,0.004444769134827058
81,0.0033567200267007207
82,0.004103482398559616
83,0.004539929173519908
84,0.004174161627153906
85,0.00439163138593641
86,0.00401555482675173
87,0.0038961064070137438
88,0.0040807269900899204
89,0.0036805255752166985
90,0.003737319600350495
91,0.004934041639543571
92,0.0051757507093414465
93,0.004061015828293824
